,Admin2,Province_State,Lat,Long_,Confirmed,Deaths,Recovered,County,State,TotalPop,Transit,WorkAtHome
1744,Marion,Florida,29.21227113,-82.05803627,1774,15,0,Marion,Florida,336811.0,0.2,5.7
1745,Marion,Georgia,32.3483402,-84.52733571,101,3,0,Marion,Georgia,8739.0,0.3,0.2
1746,Marion,Illinois,38.64963204,-88.91899208,79,0,0,Marion,Illinois,38665.0,0.5,2.6
1747,Marion,Indiana,39.78163624,-86.13826325,12192,697,0,Marion,Indiana,926335.0,2.1,3.0
1748,Marion,Iowa,41.33445101,-93.09934783,85,0,0,Marion,Iowa,33248.0,0.4,5.8
1749,Marion,Kansas,38.35855394,-97.09852509999999,20,1,0,Marion,Kansas,12290.0,0.0,6.4
1750,Marion,Kentucky,37.55218078,-85.26898542,68,0,0,Marion,Kentucky,19717.0,0.7,3.8
1751,Marion,Mississippi,31.23132643,-89.8209217,356,12,0,Marion,Mississippi,26109.0,0.2,4.2
1752,Marion,Missouri,39.80601912,-91.62203062,36,0,0,Marion,Missouri,28840.0,0.4,4.5
1753,Marion,Ohio,40.58610662,-83.15736305,2757,39,0,Marion,Ohio,65943.0,0.7,1.7
1754,Marion,Oregon,44.90287942,-122.58151170000001,1939,56,0,Marion,Oregon,323259.0,1.7,4.1
1755,Marion,South Carolina,34.07859748,-79.36400756,339,10,0,Marion,South Carolina,32167.0,0.3,2.2
1756,Marion,Tennessee,35.12997174,-85.62265895,100,4,0,Marion,Tennessee,28306.0,0.0,4.6
1757,Marion,Texas,32.79868409,-94.35661230000001,64,2,0,Marion,Texas,10248.0,0.3,5.9
1758,Marion,West Virginia,39.50984542,-80.24244659,113,2,0,Marion,West Virginia,56790.0,0.8,3.3
1759,Mariposa,California,37.57978556,-119.9073334,34,1,0,Mariposa,California,17789.0,2.9,9.0
1760,Marlboro,South Carolina,34.59905577,-79.67561152,341,4,0,Marlboro,South Carolina,27993.0,0.4,1.5
1761,Marquette,Michigan,46.4338914,-87.64043701,96,11,0,Marquette,Michigan,67582.0,0.6,3.3
1762,Marquette,Wisconsin,43.81911946,-89.40073763,53,1,0,Marquette,Wisconsin,15140.0,0.4,3.7
1763,Marshall,Alabama,34.36975964,-86.30486727,2090,12,0,Marshall,Alabama,94318.0,0.2,3.1
1764,Marshall,Illinois,41.0327901,-89.34510444,13,0,0,Marshall,Illinois,12173.0,0.0,4.3
1765,Marshall,Indiana,41.32467367,-86.26185087,574,12,0,Marshall,Indiana,46962.0,0.2,3.0
1766,Marshall,Iowa,42.03586837,-92.9990819,1105,19,0,Marshall,Iowa,40962.0,0.2,4.5
1768,Marshall,Kentucky,36.88007070000001,-88.32803576,74,2,0,Marshall,Kentucky,31181.0,0.4,3.9
1769,Marshall,Minnesota,48.35825983,-96.37017407,16,0,0,Marshall,Minnesota,9453.0,0.5,7.3
1770,Marshall,Mississippi,34.76216286,-89.50299462,307,4,0,Marshall,Mississippi,36385.0,0.5,5.7
1771,Marshall,Oklahoma,34.02311222,-96.76855464,47,0,0,Marshall,Oklahoma,16014.0,1.4,2.6
1773,Marshall,Tennessee,35.45798777,-86.76420988,132,2,0,Marshall,Tennessee,31159.0,0.2,1.5
1774,Marshall,West Virginia,39.86064362,-80.66591062,68,0,0,Marshall,West Virginia,32480.0,0.7,2.1
1775,Martin,Florida,27.0772071,-80.43109784,2900,42,0,Martin,Florida,151586.0,0.3,7.9
1776,Martin,Indiana,38.7099921,-86.80373186,26,0,0,Martin,Indiana,10262.0,0.3,2.8
1777,Martin,Kentucky,37.79990579,-82.51247478,12,0,0,Martin,Kentucky,12631.0,0.6,1.4
1778,Martin,Minnesota,43.67429718,-94.55099908,176,5,0,Martin,Minnesota,20350.0,1.0,5.2
1779,Martin,North Carolina,35.84326734,-77.10860251,175,6,0,Martin,North Carolina,23729.0,0.1,2.2
1780,Martin,Texas,32.30600051,-101.9513518,26,1,0,Martin,Texas,5252.0,0.0,4.4
1782,Mason,Illinois,40.23917274,-89.91824452,28,0,0,Mason,Illinois,14126.0,0.3,3.5
1783,Mason,Kentucky,38.59471935,-83.82151043,40,1,0,Mason,Kentucky,17296.0,0.6,2.1
1784,Mason,Michigan,43.99509218,-86.24988902,79,0,0,Mason,Michigan,28711.0,0.7,5.0
1785,Mason,Texas,30.71780434,-99.22629416,36,0,0,Mason,Texas,4066.0,0.0,5.3
1786,Mason,Washington,47.35007586,-123.1863685,65,1,0,Mason,Washington,60791.0,1.4,3.7
1787,Mason,West Virginia,38.77071799,-82.02524219,26,0,0,Mason,West Virginia,27177.0,0.2,1.7
1788,Massac,Illinois,37.22078441,-88.71036614,16,0,0,Massac,Illinois,15016.0,0.8,1.7
1789,Matagorda,Texas,28.81955746,-96.01230294,382,5,0,Matagorda,Texas,36598.0,0.7,1.9
1791,Maury,Tennessee,35.618741299999996,-87.07462444,513,3,0,Maury,Tennessee,84089.0,0.4,3.5
1792,Maverick,Texas,28.7429195,-100.3157686,776,7,0,Maverick,Texas,56548.0,0.5,1.2
1793,Mayes,Oklahoma,36.30179091,-95.23175116,139,5,0,Mayes,Oklahoma,41007.0,0.1,5.0
1794,McClain,Oklahoma,35.01123903,-97.44572302,261,4,0,McClain,Oklahoma,36512.0,0.0,4.3
1795,McCook,South Dakota,43.6742571,-97.36863144,17,1,0,McCook,South Dakota,5613.0,0.3,12.5
1796,McCormick,South Carolina,33.90161443,-82.30794338,51,2,0,McCormick,South Carolina,9895.0,0.2,2.8
1797,McCracken,Kentucky,37.05350953,-88.70445755,210,3,0,McCracken,Kentucky,65408.0,0.3,2.5
1798,McCreary,Kentucky,36.73874143,-84.48102924,18,0,0,McCreary,Kentucky,18001.0,0.1,1.3
1799,McCulloch,Texas,31.1925468,-99.34682807,25,0,0,McCulloch,Texas,8273.0,0.0,2.0
1800,McCurtain,Oklahoma,34.11664328,-94.77222373,631,12,0,McCurtain,Oklahoma,33143.0,0.5,2.3
1801,McDonald,Missouri,36.62869595,-94.34867205,743,1,0,McDonald,Missouri,22763.0,0.2,4.2
1802,McDonough,Illinois,40.45674722,-90.67775541,108,15,0,McDonough,Illinois,32009.0,1.1,3.3
1803,McDowell,North Carolina,35.67736232,-82.0482425,332,2,0,McDowell,North Carolina,44961.0,0.0,3.3
1804,McDowell,West Virginia,37.38002939,-81.65083669,11,0,0,McDowell,West Virginia,20802.0,0.6,2.5
1805,McDuffie,Georgia,33.47851918,-82.48252774,165,8,0,McDuffie,Georgia,21582.0,0.0,2.8
1806,McHenry,Illinois,42.32451172,-88.45248227,2309,103,0,McHenry,Illinois,307357.0,2.9,5.5
1808,McIntosh,Georgia,31.49683595,-81.40163426,85,1,0,McIntosh,Georgia,14007.0,0.0,6.0
1810,McIntosh,Oklahoma,35.37235506,-95.66599306,88,1,0,McIntosh,Oklahoma,20280.0,0.8,4.0
1811,McKean,Pennsylvania,41.80938602,-78.56478358,20,1,0,McKean,Pennsylvania,42884.0,0.4,2.6
1812,McKenzie,North Dakota,47.74133370000001,-103.395905,39,0,0,McKenzie,North Dakota,9615.0,0.9,5.5
1813,McKinley,New Mexico,35.58007720000001,-108.262245,3679,192,0,McKinley,New Mexico,73998.0,0.4,10.4
1814,McLean,Illinois,40.48996987,-88.84621113,334,15,0,McLean,Illinois,173114.0,1.9,3.1
1815,McLean,Kentucky,37.5301951,-87.26803443,29,1,0,McLean,Kentucky,9500.0,0.4,5.0
1816,McLean,North Dakota,47.60766714,-101.3182418,12,0,0,McLean,North Dakota,9451.0,0.5,9.5
1817,McLennan,Texas,31.55255453,-97.20217694,2744,19,0,McLennan,Texas,241505.0,0.4,3.2
1818,McLeod,Minnesota,44.82367677,-94.27287017,102,0,0,McLeod,Minnesota,36046.0,0.3,3.7
1819,McMinn,Tennessee,35.42812616,-84.61520715,307,19,0,McMinn,Tennessee,52506.0,0.1,3.0
1821,McNairy,Tennessee,35.17468549,-88.5647812,126,1,0,McNairy,Tennessee,26103.0,1.3,4.0
1822,McPherson,Kansas,38.39184858,-97.64769869,90,0,0,McPherson,Kansas,29252.0,0.1,3.4
1825,Meade,Kansas,37.23859987,-100.36483100000001,30,0,0,Meade,Kansas,4383.0,0.0,6.6
1826,Meade,Kentucky,37.96163597,-86.21028219,35,2,0,Meade,Kentucky,29098.0,0.2,2.0
1827,Meade,South Dakota,44.56676791,-102.71627409999999,54,1,0,Meade,South Dakota,26381.0,0.4,6.4
1829,Mecklenburg,North Carolina,35.24469268,-80.8317671,15680,163,0,Mecklenburg,North Carolina,990288.0,3.4,6.1
1830,Mecklenburg,Virginia,36.67882005,-78.36131056,263,29,0,Mecklenburg,Virginia,31555.0,0.5,3.7
1831,Mecosta,Michigan,43.64064262,-85.32463223,40,2,0,Mecosta,Michigan,43301.0,0.8,4.3
1832,Medina,Ohio,41.11770589,-81.89986209999998,614,32,0,Medina,Ohio,174831.0,0.6,4.2
1833,Medina,Texas,29.355730100000002,-99.11030298,360,3,0,Medina,Texas,47392.0,0.2,3.2
1834,Meeker,Minnesota,45.12328869,-94.52839455,66,1,0,Meeker,Minnesota,23129.0,0.3,4.4
1835,Meigs,Ohio,39.09224872,-82.0305041,13,0,0,Meigs,Ohio,23473.0,0.1,2.8
1836,Meigs,Tennessee,35.51558739,-84.81482914,40,0,0,Meigs,Tennessee,11716.0,0.3,1.8
1838,Menard,Illinois,40.02742725,-89.80246001,32,0,0,Menard,Illinois,12611.0,0.0,3.6
1839,Menard,Texas,30.88990665,-99.82047940000001,14,0,0,Menard,Texas,2182.0,0.0,5.1
1840,Mendocino,California,39.4381191,-123.39113130000001,146,0,0,Mendocino,California,87544.0,0.5,7.5
1841,Menifee,Kentucky,37.94090733,-83.59985712,14,0,0,Menifee,Kentucky,6343.0,2.3,1.5
1842,Menominee,Michigan,45.58038692,-87.55370409,49,0,0,Menominee,Michigan,23717.0,0.1,4.4
1844,Merced,California,37.18922369,-120.72090349999999,2183,13,0,Merced,California,263885.0,0.8,3.9
1845,Mercer,Illinois,41.20596782,-90.74290052,29,0,0,Mercer,Illinois,16107.0,0.0,4.2
1846,Mercer,Kentucky,37.81474237,-84.87488475,31,0,0,Mercer,Kentucky,21342.0,0.0,4.7
1848,Mercer,New Jersey,40.28047017,-74.70479631,7807,603,0,Mercer,New Jersey,370212.0,8.1,5.1
1850,Mercer,Ohio,40.54043046,-84.62912742,304,10,0,Mercer,Ohio,40863.0,0.4,2.3
1851,Mercer,Pennsylvania,41.30248872,-80.25816981,186,6,0,Mercer,Pennsylvania,115320.0,0.3,4.8
1852,Mercer,West Virginia,37.40481169,-81.11023142,63,0,0,Mercer,West Virginia,61891.0,0.5,2.0
1853,Meriwether,Georgia,33.04163534,-84.68859732,259,3,0,Meriwether,Georgia,21297.0,0.7,1.6
1854,Merrick,Nebraska,41.16624273,-98.0374887,39,0,0,Merrick,Nebraska,7776.0,0.3,7.8
1855,Merrimack,New Hampshire,43.29662971,-71.6811573,432,19,0,Merrimack,New Hampshire,147262.0,0.3,6.9
1856,Mesa,Colorado,39.01787888,-108.469799,153,0,0,Mesa,Colorado,147834.0,0.5,5.1
1857,Metcalfe,Kentucky,36.99459295,-85.63123699,17,2,0,Metcalfe,Kentucky,9985.0,0.0,7.0
1858,Miami,Indiana,40.76940965,-86.04525048,197,2,0,Miami,Indiana,36211.0,0.3,2.6
1859,Miami,Kansas,38.56383358,-94.83832189,57,0,0,Miami,Kansas,32688.0,0.1,5.1
1860,Miami,Ohio,40.0543329,-84.22871271,520,31,0,Miami,Ohio,103517.0,0.4,3.0
1861,Miami-Dade,Florida,25.6112362,-80.55170587,69803,1175,0,Miami-Dade,Florida,2639042.0,5.5,4.3
1863,Middlesex,Connecticut,41.45949668,-72.53714864,1341,187,0,Middlesex,Connecticut,165165.0,1.7,4.7
1864,Middlesex,Massachusetts,42.48607732,-71.39049229,24600,1923,0,Middlesex,Massachusetts,1556116.0,11.4,5.2
1865,Middlesex,New Jersey,40.43629879,-74.41426991,17089,1379,0,Middlesex,New Jersey,830300.0,9.5,3.8
1866,Middlesex,Virginia,37.63191998,-76.55064617,17,0,0,Middlesex,Virginia,10717.0,0.6,7.7
1867,Midland,Michigan,43.64330771,-84.38804374,192,9,0,Midland,Michigan,83624.0,0.7,3.3
1868,Midland,Texas,31.86904128,-102.03156820000001,1194,21,0,Midland,Texas,151290.0,0.2,2.5
1869,Mifflin,Pennsylvania,40.61116939,-77.61070738,74,1,0,Mifflin,Pennsylvania,46675.0,0.2,3.0
1870,Milam,Texas,30.78581830000001,-96.97718698,149,1,0,Milam,Texas,24344.0,0.2,4.6
1871,Mille Lacs,Minnesota,45.93705297,-93.63236823,40,2,0,Mille Lacs,Minnesota,25809.0,0.5,4.4
1872,Miller,Arkansas,33.31403423,-93.89285258,291,2,0,Miller,Arkansas,43652.0,0.3,1.5
1873,Miller,Georgia,31.16568912,-84.73151117,61,0,0,Miller,Georgia,5936.0,0.8,1.4
1874,Miller,Missouri,38.21450288,-92.42610898,28,0,0,Miller,Missouri,24956.0,0.0,4.3
1875,Mills,Iowa,41.03299766,-95.61920963,52,0,0,Mills,Iowa,14862.0,2.1,4.1
1877,Milwaukee,Wisconsin,43.00486062,-87.96733172,14399,402,0,Milwaukee,Wisconsin,955939.0,6.0,3.0
1879,Mineral,Colorado,37.66954283,-106.9281698,17,0,0,Mineral,Colorado,733.0,1.4,18.8
1881,Mineral,West Virginia,39.41561583,-78.94104895,70,3,0,Mineral,West Virginia,27755.0,0.2,1.3
1882,Mingo,West Virginia,37.73048351,-82.13338365,31,2,0,Mingo,West Virginia,25931.0,0.0,2.0
1883,Minidoka,Idaho,42.85518524,-113.6357257,281,0,0,Minidoka,Idaho,20279.0,0.1,2.3
1884,Minnehaha,South Dakota,43.67441641,-96.7910885,3778,60,0,Minnehaha,South Dakota,178942.0,0.9,3.2
1885,Missaukee,Michigan,44.33772443,-85.09256478,37,1,0,Missaukee,Michigan,14988.0,0.2,4.9
1886,Mississippi,Arkansas,35.76271485,-90.05194370000002,349,3,0,Mississippi,Arkansas,44864.0,0.1,1.9
1887,Mississippi,Missouri,36.82516239,-89.29505753,99,0,0,Mississippi,Missouri,14208.0,0.0,5.4
1888,Missoula,Montana,47.03728583,-113.92135079999998,125,1,0,Missoula,Montana,111966.0,1.8,5.5
1889,Mitchell,Georgia,31.22483255,-84.19381821,501,41,0,Mitchell,Georgia,22982.0,0.3,2.9
1890,Mitchell,Iowa,43.35638371,-92.78887719,48,0,0,Mitchell,Iowa,10762.0,0.1,8.9
1891,Mitchell,Kansas,39.39331582,-98.20906732,16,0,0,Mitchell,Kansas,6296.0,0.2,3.6
1892,Mitchell,North Carolina,36.01059309,-82.1582442,59,1,0,Mitchell,North Carolina,15330.0,0.0,2.2
1893,Mitchell,Texas,32.30623474,-100.9212058,26,0,0,Mitchell,Texas,9169.0,0.4,3.5
1894,Mobile,Alabama,30.78472347,-88.20842409,5206,147,0,Mobile,Alabama,414251.0,0.5,3.7
1895,Moffat,Colorado,40.61810999,-108.2070876,16,1,0,Moffat,Colorado,13117.0,0.7,4.3
1896,Mohave,Arizona,35.70471703,-113.7577902,1937,99,0,Mohave,Arizona,203362.0,0.5,2.8
1897,Moniteau,Missouri,38.63571781,-92.57976951,68,1,0,Moniteau,Missouri,15801.0,0.4,2.8
1898,Monmouth,New Jersey,40.26549699,-74.22240686,9542,840,0,Monmouth,New Jersey,629185.0,8.0,5.0
1899,Mono,California,37.93899289,-118.8872409,52,1,0,Mono,California,14146.0,12.0,12.9
1900,Monona,Iowa,42.05220391,-95.95743843,78,0,0,Monona,Iowa,9088.0,0.0,5.3
1901,Monongalia,West Virginia,39.63218457,-80.04766838,610,5,0,Monongalia,West Virginia,101668.0,1.9,4.9
1902,Monroe,Alabama,31.56729412,-87.36995001,277,3,0,Monroe,Alabama,22217.0,0.2,1.7
1903,Monroe,Arkansas,34.6815935,-91.20540287,27,0,0,Monroe,Arkansas,7713.0,0.0,3.9
1904,Monroe,Florida,25.20904673,-81.07812416,641,6,0,Monroe,Florida,75901.0,2.2,5.6
1905,Monroe,Georgia,33.014289,-83.92097166,240,20,0,Monroe,Georgia,26915.0,0.4,1.9
1906,Monroe,Illinois,38.27594376,-90.17761038,170,13,0,Monroe,Illinois,33539.0,0.8,5.1
1907,Monroe,Indiana,39.16130004,-86.52414358,375,28,0,Monroe,Indiana,142404.0,4.3,4.1
1908,Monroe,Iowa,41.02988815,-92.8690667,54,7,0,Monroe,Iowa,8002.0,0.2,3.9
1909,Monroe,Kentucky,36.71225341,-85.71596443,53,2,0,Monroe,Kentucky,10765.0,0.6,6.7
1910,Monroe,Michigan,41.92734151,-83.53749864,673,23,0,Monroe,Michigan,150436.0,1.2,3.0
1911,Monroe,Mississippi,33.89236763,-88.4808438,472,39,0,Monroe,Mississippi,36175.0,0.0,1.6
1913,Monroe,New York,43.14638895,-77.69322942,4247,277,0,Monroe,New York,749356.0,2.9,3.5
1914,Monroe,Ohio,39.72984936,-81.08464734,89,17,0,Monroe,Ohio,14547.0,1.6,2.4
1915,Monroe,Pennsylvania,41.05934058,-75.34031025,1474,111,0,Monroe,Pennsylvania,167881.0,4.3,5.1
1916,Monroe,Tennessee,35.44550387,-84.24902965,156,6,0,Monroe,Tennessee,45293.0,0.3,2.7
1917,Monroe,West Virginia,37.56274716,-80.54577965,15,0,0,Monroe,West Virginia,13525.0,0.0,3.9
1918,Monroe,Wisconsin,43.94641218,-90.61881899999999,139,1,0,Monroe,Wisconsin,45274.0,0.3,3.7
1919,Montague,Texas,33.67521893,-97.72500958,27,1,0,Montague,Texas,19478.0,0.0,5.8
1920,Montcalm,Michigan,43.31082541,-85.15252824,128,1,0,Montcalm,Michigan,63004.0,0.3,3.0
1921,Monterey,California,36.21862405,-121.24133970000001,2835,18,0,Monterey,California,428441.0,2.1,4.5
1922,Montezuma,Colorado,37.33859579,-108.5958857,81,3,0,Montezuma,Colorado,25700.0,0.0,9.7
1923,Montgomery,Alabama,32.2206831,-86.20969272,4690,114,0,Montgomery,Alabama,228138.0,0.8,2.8
1925,Montgomery,Georgia,32.17201038,-82.53527476,63,0,0,Montgomery,Georgia,8968.0,0.3,2.2
1926,Montgomery,Illinois,39.23198845,-89.47809254,89,2,0,Montgomery,Illinois,29348.0,0.4,3.2
1927,Montgomery,Indiana,40.04034823,-86.89335024,297,20,0,Montgomery,Indiana,38172.0,0.3,2.4
1928,Montgomery,Iowa,41.03018714,-95.15642896,15,2,0,Montgomery,Iowa,10465.0,0.4,4.6
1929,Montgomery,Kansas,37.19236568,-95.74329258,70,3,0,Montgomery,Kansas,34184.0,0.1,1.8
1930,Montgomery,Kentucky,38.03253032,-83.9145241,76,0,0,Montgomery,Kentucky,27167.0,0.1,1.6
1931,Montgomery,Maryland,39.13676329,-77.20358245,15883,762,0,Montgomery,Maryland,1017859.0,15.8,5.6
1932,Montgomery,Mississippi,33.49419589,-89.61729103,190,3,0,Montgomery,Mississippi,10464.0,0.0,1.0
1933,Montgomery,Missouri,38.94022054,-91.47000721,22,0,0,Montgomery,Missouri,11939.0,0.1,3.6
1934,Montgomery,New York,42.90123494,-74.44011632,141,4,0,Montgomery,New York,49779.0,1.3,3.3
1935,Montgomery,North Carolina,35.33155144,-79.90416657,459,9,0,Montgomery,North Carolina,27601.0,0.2,2.4
1936,Montgomery,Ohio,39.75394919,-84.29050975,2647,37,0,Montgomery,Ohio,533763.0,2.3,3.1
1937,Montgomery,Pennsylvania,40.21053671,-75.36652296,8907,829,0,Montgomery,Pennsylvania,812970.0,5.2,5.2
1938,Montgomery,Tennessee,36.49609412,-87.38550661,850,7,0,Montgomery,Tennessee,185980.0,1.0,2.0
1939,Montgomery,Texas,30.30079133,-95.50572772,3471,44,0,Montgomery,Texas,502586.0,1.3,4.9
1940,Montgomery,Virginia,37.17746986,-80.37868691,199,3,0,Montgomery,Virginia,96467.0,5.2,4.3
1942,Montour,Pennsylvania,41.03023987,-76.66345939,80,2,0,Montour,Pennsylvania,18508.0,1.0,4.2
1943,Montrose,Colorado,38.40214114,-108.26390220000002,223,12,0,Montrose,Colorado,40815.0,0.2,5.2
1944,Moody,South Dakota,44.02266214,-96.67081159,23,0,0,Moody,South Dakota,6439.0,0.0,7.9
1945,Moore,North Carolina,35.30885257,-79.48474178,646,15,0,Moore,North Carolina,91743.0,0.1,4.1
1946,Moore,Tennessee,35.27724699,-86.36230578,23,0,0,Moore,Tennessee,6351.0,0.0,2.1
1947,Moore,Texas,35.83769242,-101.8930281,921,15,0,Moore,Texas,22281.0,0.4,1.6
1949,Morehouse,Louisiana,32.81686191,-91.80421614,294,10,0,Morehouse,Louisiana,27012.0,0.1,0.8
1950,Morgan,Alabama,34.45500589,-86.85475946,1429,6,0,Morgan,Alabama,119786.0,0.3,1.6
1951,Morgan,Colorado,40.26279810000001,-103.8093302,661,46,0,Morgan,Colorado,28359.0,0.1,4.0
1952,Morgan,Georgia,33.59232073,-83.49129491,88,0,0,Morgan,Georgia,17900.0,0.4,5.0
1953,Morgan,Illinois,39.71654544,-90.20255104,134,4,0,Morgan,Illinois,35129.0,0.3,3.8
1954,Morgan,Indiana,39.47899078,-86.44573375,344,31,0,Morgan,Indiana,69403.0,0.1,3.2
1955,Morgan,Kentucky,37.92465657,-83.25558245,20,0,0,Morgan,Kentucky,13428.0,0.0,2.4
1956,Morgan,Missouri,38.4181765,-92.88791859,28,0,0,Morgan,Missouri,20225.0,0.2,4.9
1957,Morgan,Ohio,39.62081738,-81.85308173,13,0,0,Morgan,Ohio,14913.0,0.8,3.2
1958,Morgan,Tennessee,36.13248031,-84.64880098,34,1,0,Morgan,Tennessee,21794.0,0.0,2.0
1959,Morgan,West Virginia,39.55439028,-78.26311676,20,0,0,Morgan,West Virginia,17475.0,0.0,2.7
1960,Morrill,Nebraska,41.71711774,-103.0061405,53,0,0,Morrill,Nebraska,4874.0,0.6,7.9
1962,Morris,New Jersey,40.86095313,-74.54553709999998,6921,820,0,Morris,New Jersey,498192.0,5.0,5.5
1963,Morris,Texas,33.11304005,-94.73255695,54,0,0,Morris,Texas,12700.0,0.2,5.4
1964,Morrison,Minnesota,46.01265363,-94.27341528,70,1,0,Morrison,Minnesota,32962.0,0.3,7.0
1965,Morrow,Ohio,40.52363560000001,-82.7892599,129,1,0,Morrow,Ohio,34996.0,0.5,3.2
1966,Morrow,Oregon,45.41846568,-119.584546,161,1,0,Morrow,Oregon,11204.0,0.5,6.7
1968,Morton,North Dakota,46.71681782,-101.2822377,139,2,0,Morton,North Dakota,28985.0,0.0,5.1
1970,Moultrie,Illinois,39.64187451,-88.62099969,25,0,0,Moultrie,Illinois,14927.0,0.1,4.8
1971,Mountrail,North Dakota,48.20197971,-102.3555315,69,0,0,Mountrail,North Dakota,9253.0,0.4,6.3
1972,Mower,Minnesota,43.67142874,-92.75234549,990,2,0,Mower,Minnesota,39227.0,1.7,4.0
1973,Muhlenberg,Kentucky,37.21425819,-87.14632053,543,8,0,Muhlenberg,Kentucky,31309.0,0.2,1.6
1974,Multnomah,Oregon,45.54747959,-122.4169351,3038,72,0,Multnomah,Oregon,768418.0,11.2,7.0
1975,Murray,Georgia,34.78897608,-84.74993177,313,2,0,Murray,Georgia,39401.0,0.2,1.7
1976,Murray,Minnesota,44.02216709,-95.76328482,85,0,0,Murray,Minnesota,8529.0,0.6,8.4
1977,Murray,Oklahoma,34.48116015,-97.06826283,25,0,0,Murray,Oklahoma,13733.0,0.2,3.1
1978,Muscatine,Iowa,41.48370744,-91.1121697,697,45,0,Muscatine,Iowa,42913.0,0.3,3.6
1979,Muscogee,Georgia,32.50931999,-84.87142262,2976,63,0,Muscogee,Georgia,200285.0,1.2,7.3
1980,Muskegon,Michigan,43.29123859,-86.15176712,944,54,0,Muskegon,Michigan,171483.0,0.5,3.0
1981,Muskingum,Ohio,39.96575964,-81.94363275,106,1,0,Muskingum,Ohio,86016.0,0.3,2.7
1982,Muskogee,Oklahoma,35.61318461,-95.37802952,216,14,0,Muskogee,Oklahoma,70224.0,0.3,2.9
1984,Nacogdoches,Texas,31.62017125,-94.61803994,611,33,0,Nacogdoches,Texas,65531.0,0.2,3.0
1986,Napa,California,38.50735751,-122.33283899999999,530,4,0,Napa,California,140295.0,1.3,5.5
1987,Nash,North Carolina,35.96575634,-77.98422508,666,6,0,Nash,North Carolina,94722.0,0.4,2.9
1988,Nassau,Florida,30.61037141,-81.80297522,570,3,0,Nassau,Florida,75880.0,0.2,3.1
1989,Nassau,New York,40.74066522,-73.58941873,42423,2190,0,Nassau,New York,1354612.0,16.3,3.6
1990,Natchitoches,Louisiana,31.72321584,-93.09816516,433,14,0,Natchitoches,Louisiana,39330.0,0.7,2.2
1991,Natrona,Wyoming,42.96180148,-106.79788500000001,171,0,0,Natrona,Wyoming,80011.0,0.5,3.1
1992,Navajo,Arizona,35.3997715,-110.3218983,4482,145,0,Navajo,Arizona,107656.0,1.5,7.3
1993,Navarro,Texas,32.04620681,-96.47428766,470,7,0,Navarro,Texas,48118.0,0.1,3.6
1994,Nelson,Kentucky,37.80335779,-85.4657193,119,2,0,Nelson,Kentucky,44564.0,0.0,3.2
1996,Nelson,Virginia,37.78790447,-78.88498513,25,0,0,Nelson,Virginia,14858.0,0.5,8.2
1997,Nemaha,Kansas,39.78345387,-96.01392079,33,0,0,Nemaha,Kansas,10159.0,0.4,5.1
1999,Neosho,Kansas,37.55862897,-95.30670046,41,0,0,Neosho,Kansas,16423.0,0.2,2.8
2000,Neshoba,Mississippi,32.75339664,-89.11726492,1050,77,0,Neshoba,Mississippi,29553.0,0.4,1.2
2002,Nevada,Arkansas,33.66340119,-93.30632432,112,3,0,Nevada,Arkansas,8793.0,0.2,3.4
2003,Nevada,California,39.30394768,-120.76272809999999,183,1,0,Nevada,California,98570.0,1.2,11.1
2004,New Castle,Delaware,39.57992638,-75.64054974,5860,249,0,New Castle,Delaware,549643.0,4.3,4.1
2005,New Hanover,North Carolina,34.25758282,-77.87075626,1560,8,0,New Hanover,North Carolina,213091.0,1.0,6.8
2006,New Haven,Connecticut,41.408032500000004,-72.93620426,12617,1087,0,New Haven,Connecticut,862224.0,4.2,3.7
2007,New Kent,Virginia,37.50694406,-76.99828634,76,1,0,New Kent,Virginia,19560.0,0.3,6.6
2008,New London,Connecticut,41.48896435,-72.10430976,1334,102,0,New London,Connecticut,273185.0,1.6,4.6
2009,New Madrid,Missouri,36.59666326,-89.66070007,57,1,0,New Madrid,Missouri,18411.0,0.2,2.7
2011,Newaygo,Michigan,43.554373999999996,-85.80070107,200,0,0,Newaygo,Michigan,48029.0,0.2,3.4
2012,Newberry,South Carolina,34.28629098,-81.59935761,446,4,0,Newberry,South Carolina,37690.0,0.7,2.3
2013,Newport,Rhode Island,41.5642026,-71.26569799,331,0,0,Newport,Rhode Island,82663.0,1.7,5.7
2015,Newton,Arkansas,35.91947491,-93.21612969,12,0,0,Newton,Arkansas,8052.0,0.7,5.8
2016,Newton,Georgia,33.55514538,-83.84547140000002,975,15,0,Newton,Georgia,102645.0,0.7,3.7
2017,Newton,Indiana,40.95610449,-87.39635768,101,10,0,Newton,Indiana,14057.0,1.1,2.1
2018,Newton,Mississippi,32.40021118,-89.11843336,379,10,0,Newton,Mississippi,21663.0,0.0,2.6
2019,Newton,Missouri,36.90519407,-94.3394104,587,2,0,Newton,Missouri,58777.0,0.1,4.1
2020,Newton,Texas,30.78548982,-93.74408813,21,0,0,Newton,Texas,14231.0,0.0,1.5
2021,Nez Perce,Idaho,46.32638236,-116.75009750000001,116,19,0,Nez Perce,Idaho,39779.0,0.4,4.6
2022,Niagara,New York,43.19898042,-78.74777412,1351,94,0,Niagara,New York,214150.0,1.2,2.4
2023,Nicholas,Kentucky,38.33342292,-84.01889177,12,0,0,Nicholas,Kentucky,7075.0,0.0,4.1
