,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built,lat,long
401,360000.0,4,1.75,3730,16980,1.0,4,7,1974,47.1775,-122.022
402,352000.0,2,1.0,940,5000,1.0,4,7,1937,47.6879,-122.385
403,437000.0,3,2.5,1750,22357,2.0,3,8,1994,47.4807,-121.779
404,322500.0,4,2.5,1820,6753,2.0,3,7,1994,47.3845,-122.032
405,650000.0,3,3.25,1510,2000,2.0,3,9,2001,47.5815,-122.402
406,450000.0,3,2.0,1290,1213,3.0,3,8,2001,47.6609,-122.344
407,278500.0,3,2.0,1570,5250,1.0,3,7,1998,47.3163,-122.188
408,364950.0,4,2.5,1930,6957,2.0,3,8,1995,47.4309,-122.191
410,268000.0,3,2.5,1550,8134,2.0,3,7,1991,47.404,-122.191
411,517534.0,2,1.0,833,143947,1.0,3,5,2006,47.3889,-122.482
412,632925.0,3,2.5,2990,32239,2.0,4,8,1978,47.7718,-122.095
413,577500.0,3,2.5,2000,7251,2.0,3,9,1995,47.7067,-122.2
415,570000.0,3,1.75,2910,37461,1.0,4,7,1967,47.7015,-122.164
416,563500.0,4,1.75,2085,174240,1.0,3,7,1964,47.5753,-121.95
417,423000.0,4,2.25,2200,9351,1.0,5,7,1962,47.7448,-122.333
418,355000.0,3,2.25,1860,5028,2.0,3,8,2012,47.7318,-121.982
419,1550000.0,5,4.25,6070,171626,2.0,3,12,1999,47.5954,-121.95
420,482000.0,2,1.0,950,3960,1.0,3,7,1941,47.6885,-122.337
421,625000.0,3,1.75,1600,9135,1.0,5,7,1955,47.5724,-122.179
422,538000.0,3,2.5,2250,11632,2.0,3,8,1988,47.5272,-122.169
423,380000.0,3,2.5,2280,10255,2.0,4,8,1985,47.4334,-122.161
424,375000.0,2,1.0,940,5120,1.0,3,7,1909,47.6073,-122.308
425,245000.0,3,2.5,1530,8500,1.0,5,7,1996,47.3592,-122.046
427,1300000.0,3,2.0,2350,15021,1.0,4,8,1976,47.6408,-122.219
428,397000.0,4,2.0,1440,7680,1.0,3,7,1971,47.7245,-122.2
429,365000.0,3,2.5,2200,4052,2.0,3,8,2005,47.4362,-122.178
430,328500.0,4,3.0,2290,8250,2.0,3,9,1990,47.3739,-122.156
431,988000.0,4,3.0,4040,19700,2.0,3,11,1987,47.7205,-122.127
432,1000000.0,4,2.5,2610,3277,1.5,5,8,1922,47.6636,-122.33
433,237000.0,3,2.5,1490,2138,2.0,3,7,2005,47.4324,-122.197
434,525000.0,4,2.5,2450,5280,2.0,3,8,2003,47.7734,-122.224
436,722500.0,5,2.5,4870,11800,2.0,3,10,1983,47.633,-122.041
437,843000.0,3,2.5,3130,8750,2.0,3,10,1991,47.6954,-122.103
438,438000.0,2,2.0,1270,1372,3.0,3,8,2000,47.6776,-122.318
440,227950.0,3,1.5,1670,8230,1.0,5,7,1954,47.2613,-122.255
441,196000.0,3,2.25,2070,11576,2.0,3,7,1974,47.3417,-122.271
442,641000.0,2,1.0,1420,5332,1.0,3,8,1953,47.6694,-122.275
443,350000.0,3,1.5,1250,219978,1.0,4,6,1980,47.4056,-121.955
444,205000.0,3,1.0,940,7980,1.0,4,7,1960,47.3838,-122.289
445,400000.0,3,1.75,1920,9102,1.0,3,7,1968,47.7487,-122.082
446,1030000.0,3,2.5,3545,9816,1.0,3,10,2005,47.5534,-122.078
447,505000.0,3,2.0,1260,5460,1.0,3,7,1972,47.7355,-122.18
448,475000.0,5,2.5,2340,7200,1.0,3,7,1975,47.7206,-122.211
449,520000.0,3,2.25,2590,9263,1.0,5,8,1977,47.7691,-122.262
451,333500.0,3,1.75,1220,9732,1.0,3,7,1965,47.7736,-122.214
452,232000.0,3,1.0,1400,10403,1.0,4,6,1976,47.362,-122.029
453,691100.0,3,2.75,2360,16117,1.0,4,8,1983,47.5698,-122.121
454,811000.0,3,1.75,1870,9897,1.0,4,8,1960,47.5505,-122.221
455,551000.0,3,2.5,2830,5802,2.0,3,9,2001,47.7605,-122.234
456,496500.0,3,2.5,2260,3640,2.0,3,8,1994,47.7356,-122.157
459,255000.0,3,1.75,1240,8659,1.0,5,7,1986,47.3663,-122.089
460,1050000.0,4,3.5,3450,7832,2.0,3,10,2007,47.5637,-122.123
461,348000.0,3,2.25,2570,8491,2.0,4,8,1989,47.3759,-122.125
462,230000.0,3,2.0,1510,3413,2.0,3,7,1985,47.3912,-122.167
463,359500.0,4,2.25,2390,11250,2.0,3,9,1988,47.3305,-122.371
464,330000.0,3,1.0,980,7000,1.0,3,6,1953,47.7617,-122.357
465,80000.0,1,0.75,430,5050,1.0,2,4,1912,47.6499,-121.909
466,465000.0,3,1.75,1480,6360,1.0,3,7,1954,47.7311,-122.353
467,325000.0,4,2.5,1850,7324,2.0,3,8,1997,47.3701,-122.107
468,340500.0,3,2.0,2270,28025,1.0,4,7,1947,47.4857,-122.318
469,342500.0,3,2.5,1810,5192,2.0,3,8,1993,47.3724,-122.042
471,868700.0,3,4.25,3840,6161,2.0,3,10,2000,47.6336,-122.064
473,1150000.0,4,3.25,4190,10259,2.0,3,11,2000,47.6332,-122.066
474,859900.0,4,2.75,3390,6298,2.0,3,9,2011,47.5906,-122.062
475,520000.0,4,2.25,1890,3006,2.0,3,7,2003,47.5461,-121.998
477,438924.0,3,1.5,1050,4590,1.0,3,7,1949,47.6943,-122.29
478,315000.0,2,1.0,630,6550,1.0,3,5,1918,47.5486,-122.38
480,378500.0,4,1.75,1700,8640,1.0,3,7,1955,47.5772,-122.153
481,328500.0,3,2.5,1950,8130,2.0,4,9,1990,47.3875,-122.161
482,849950.0,3,3.0,2990,9773,2.0,4,8,1973,47.6344,-122.174
484,1385000.0,4,3.25,4860,181319,2.5,3,9,1993,47.6179,-122.005
485,295000.0,4,2.5,2160,7725,1.0,4,8,1978,47.3078,-122.378
486,1067000.0,6,3.5,4860,11793,2.0,3,11,1998,47.5521,-122.137
487,207950.0,2,2.0,890,5000,1.0,3,6,1917,47.5158,-122.264
488,699900.0,4,2.75,2810,7302,2.0,3,9,2002,47.5985,-121.977
490,452000.0,4,1.5,1580,7350,1.0,4,7,1963,47.6734,-122.154
492,232000.0,3,1.75,1300,11230,1.0,5,7,1968,47.3811,-122.087
493,669950.0,5,2.5,2820,14062,2.0,4,7,1960,47.7081,-122.215
494,397500.0,3,2.0,1510,6710,1.0,3,7,1972,47.7193,-122.216
495,490000.0,2,2.5,1230,1391,2.0,3,8,2004,47.6192,-122.301
498,625000.0,2,1.5,1490,5750,1.5,4,7,1900,47.5872,-122.39
499,437500.0,3,2.5,2120,4500,2.0,3,7,2000,47.5322,-121.88
500,650000.0,4,2.5,3180,5438,2.0,3,9,2003,47.5416,-121.864
501,475000.0,2,1.0,1490,3825,1.0,3,7,1929,47.6799,-122.381
502,342000.0,3,2.0,1930,11947,1.0,4,8,1966,47.3672,-122.151
503,1197350.0,4,2.5,2770,7800,2.0,3,10,1999,47.684,-122.205
504,280000.0,3,1.5,1670,11610,1.0,4,7,1963,47.4404,-122.191
505,240000.0,2,1.75,1330,7200,1.0,3,7,1993,47.4467,-122.281
506,529000.0,3,1.0,1210,3328,1.5,4,7,1924,47.6729,-122.363
507,442000.0,3,1.0,1190,5100,1.0,4,7,1941,47.5346,-122.385
508,615000.0,2,1.0,1540,6872,1.0,4,7,1946,47.6454,-122.373
509,1485000.0,4,3.75,4030,10800,2.0,3,10,2006,47.6821,-122.196
510,585000.0,4,1.75,2430,7559,1.0,4,8,1981,47.7206,-122.11
511,480000.0,4,2.5,2600,7787,2.0,3,8,2005,47.4877,-122.139
512,1095000.0,5,3.5,4410,57063,2.0,4,9,1990,47.6554,-122.018
513,290000.0,4,1.0,1330,8184,1.5,3,7,1949,47.7343,-122.347
514,615000.0,3,1.75,1900,5000,1.0,5,7,1951,47.5789,-122.393
515,300000.0,2,1.0,1100,7680,1.0,4,7,1950,47.7439,-122.339
516,308000.0,3,1.0,1980,39150,1.5,3,6,1932,47.3818,-122.225
517,750000.0,3,2.5,2400,7745,2.0,3,9,2001,47.6734,-122.173
518,2250000.0,4,2.25,4760,8036,2.5,5,9,1916,47.6415,-122.285
519,890000.0,4,3.25,3180,194278,2.0,3,10,2005,47.4711,-122.084
520,288000.0,3,1.0,1190,7560,1.0,5,6,1958,47.452,-122.177
522,515000.0,5,3.0,2530,5105,1.0,3,8,2005,47.7546,-122.341
523,235000.0,4,1.5,1690,11054,1.0,4,5,1930,47.4667,-122.215
524,275000.0,2,1.0,940,5000,1.0,3,6,1951,47.5186,-122.374
525,727500.0,2,2.0,1240,9119,1.0,4,7,1952,47.6221,-122.193
526,650000.0,4,2.5,3040,6587,2.0,3,7,2003,47.683,-122.039
528,365000.0,4,1.0,1590,7085,1.5,3,6,1944,47.7315,-122.305
529,662000.0,3,1.75,2500,36947,1.0,3,9,1984,47.6917,-122.084
530,270500.0,3,2.5,1780,7848,1.0,3,7,1978,47.3608,-122.056
531,200000.0,2,1.5,1360,1898,2.0,3,7,1978,47.2852,-122.19
532,970000.0,4,3.25,4740,76230,2.0,3,10,1987,47.5931,-122.071
533,160000.0,3,1.5,1010,9600,1.0,4,7,1962,47.4097,-122.316
534,204000.0,3,1.0,1040,7405,1.0,4,6,1971,47.3105,-122.021
535,358000.0,3,2.25,1610,6655,2.0,4,7,1985,47.4296,-122.161
536,452000.0,4,1.75,1570,8268,1.0,3,7,1979,47.7373,-122.197
537,595000.0,2,2.0,1510,4000,1.0,4,7,1900,47.6582,-122.345
538,249000.0,3,2.0,1360,6082,1.0,3,7,1994,47.3577,-122.16
539,346900.0,4,2.5,1970,5106,2.0,3,8,1999,47.449,-122.205
541,280000.0,4,2.5,1560,4350,2.0,3,7,2003,47.5025,-122.186
542,318888.0,4,1.75,2320,12000,1.0,4,8,1973,47.3644,-122.28
543,530000.0,3,2.25,2120,40518,1.0,3,8,1967,47.5896,-122.009
544,375000.0,3,2.25,2120,18500,2.0,4,8,1983,47.3914,-122.169
545,910000.0,4,2.5,3350,29242,2.0,3,11,1988,47.7197,-122.131
546,782000.0,4,2.5,2380,9614,2.0,4,10,1991,47.5623,-122.116
547,259950.0,2,2.0,1070,649,2.0,3,9,2008,47.5213,-122.357
548,315000.0,4,2.75,2300,18360,1.0,4,7,1979,47.4518,-122.16
549,215000.0,2,1.0,1320,8865,1.0,4,6,1943,47.4949,-122.3
552,451000.0,3,1.75,1790,9813,2.0,3,7,1949,47.749,-122.305
553,261000.0,2,1.0,750,8125,1.0,4,6,1943,47.4727,-122.198
554,396000.0,3,1.5,1300,8280,1.0,5,7,1956,47.7403,-122.256
557,238000.0,4,1.0,1400,7242,1.5,3,7,1959,47.4339,-122.291
558,750000.0,6,1.75,2750,9563,2.0,4,8,1973,47.6368,-122.097
559,331500.0,4,2.5,2050,10271,2.0,3,7,1998,47.3628,-122.075
560,460000.0,4,3.0,2230,108900,1.0,3,7,1978,47.52,-121.845
561,404950.0,4,2.25,2340,217014,1.0,4,8,1982,47.2953,-122.083
562,880000.0,3,2.5,2870,5163,2.0,3,9,2014,47.6935,-122.352
563,863000.0,4,2.5,4120,22370,2.0,3,10,1997,47.6239,-122.023
564,638700.0,3,1.75,2080,9162,1.0,3,7,1960,47.5846,-122.168
565,435000.0,3,2.5,1840,5680,2.0,3,7,2008,47.6969,-122.026
566,260000.0,3,1.0,1180,5350,1.5,4,6,1959,47.505,-122.259
567,671500.0,5,2.75,2160,4000,1.5,5,7,1927,47.667,-122.289
568,610000.0,3,1.0,1180,3400,1.5,3,8,1907,47.6376,-122.353
569,405000.0,2,0.75,1160,15029,1.0,4,6,1937,47.6929,-121.87
570,338900.0,4,2.5,1830,5612,2.0,3,7,2003,47.3572,-122.015
571,720000.0,4,4.0,3200,7708,2.0,3,10,2004,47.5816,-121.97
572,442000.0,5,3.0,2560,5445,1.5,4,7,1927,47.5502,-122.311
573,650000.0,5,2.75,2550,5040,1.5,5,8,1902,47.6136,-122.299
574,263500.0,3,1.75,1330,9917,1.0,3,7,1981,47.4478,-122.161
575,300000.0,2,1.0,1220,75794,1.0,4,7,1963,47.4219,-122.007
576,266000.0,3,2.5,1805,3402,2.0,3,7,2009,47.3521,-122.212
578,530000.0,4,2.5,2320,5493,2.0,3,8,2004,47.7727,-122.229
579,180000.0,3,1.0,1384,8960,1.0,4,6,1965,47.3062,-122.371
580,619000.0,3,2.5,2720,6439,2.0,3,9,2005,47.5422,-121.86
581,264000.0,3,1.5,1820,10608,1.0,4,7,1962,47.3366,-122.306
583,439000.0,4,2.25,2060,10070,2.0,3,7,1975,47.7258,-122.177
584,268500.0,4,1.75,1420,7500,1.0,4,7,1981,47.4025,-122.176
585,330000.0,3,1.75,1510,15744,1.0,3,7,1985,47.476,-121.755
587,900000.0,3,2.5,3180,12600,2.0,4,11,1978,47.6366,-122.058
588,370000.0,3,2.25,2110,13300,2.0,4,8,1985,47.3725,-122.06
589,685000.0,3,2.0,2060,2900,1.5,5,8,1931,47.5897,-122.292
590,505000.0,3,1.5,1830,217800,1.0,3,7,1981,47.6277,-121.972
591,265000.0,3,1.75,1820,32666,1.0,4,7,1966,47.1803,-121.974
592,290000.0,3,2.5,1610,2937,2.0,3,8,2006,47.4489,-122.188
593,296000.0,4,2.5,1780,3600,2.0,3,7,2006,47.3665,-122.017
594,360000.0,4,2.5,1840,9611,2.0,3,7,1996,47.4964,-122.251
595,240500.0,3,1.75,1460,10584,1.0,3,7,1997,47.492,-122.317
596,372500.0,2,2.5,1400,2958,2.0,3,8,2007,47.5496,-122.373
598,515000.0,4,3.0,3590,8249,2.0,3,9,1997,47.2846,-122.341
599,1220000.0,4,2.25,3200,15367,2.0,4,9,1962,47.5494,-122.216
600,507000.0,2,1.75,1670,6460,1.0,3,8,2004,47.7123,-122.027
601,399950.0,4,2.0,2420,31465,1.0,3,9,1984,47.3131,-122.115
602,185000.0,3,1.75,1430,10816,2.0,3,7,1994,47.3122,-121.996
603,460000.0,3,1.75,1440,7070,1.0,3,7,1980,47.6947,-122.125
604,435500.0,3,2.25,1450,4789,2.0,3,7,1985,47.5665,-122.018
605,469000.0,4,2.75,3550,13938,1.0,5,8,1966,47.425,-122.283
606,531000.0,2,3.0,1270,1175,2.0,3,8,2000,47.6634,-122.34
607,443500.0,2,1.0,940,6804,1.0,3,7,1949,47.7047,-122.373
608,223000.0,3,2.0,1670,6824,1.0,3,7,1990,47.3666,-122.084
609,590000.0,4,3.5,3100,15842,2.0,3,8,1996,47.7466,-122.242
610,340000.0,2,2.5,1100,1760,3.0,3,7,1997,47.6972,-122.35
611,650000.0,3,2.0,1870,3388,1.0,4,8,1925,47.6372,-122.395
612,533600.0,3,2.5,1930,5080,2.0,4,8,1990,47.5694,-122.001
613,695000.0,3,2.75,2540,4694,2.0,3,9,2005,47.6214,-122.024
614,242000.0,3,1.75,1280,7524,1.5,4,7,1988,47.3961,-122.188
615,425000.0,3,2.25,1820,8814,1.0,3,7,1967,47.7162,-122.309
616,525000.0,3,2.25,1490,9414,2.0,3,7,1981,47.6844,-122.113
617,485000.0,3,2.5,1880,5502,2.0,3,8,1988,47.5737,-122.018
618,175000.0,3,1.0,1250,9775,1.0,3,7,1971,47.4474,-121.771
619,210000.0,3,2.0,1440,7210,1.0,3,8,1983,47.3128,-122.184
620,260000.0,3,2.5,1920,7415,2.0,3,7,1989,47.4022,-122.171
621,577000.0,3,2.5,2060,5750,1.0,3,7,1976,47.5671,-122.391
622,200000.0,3,1.5,1210,10588,1.0,4,7,1958,47.2876,-122.212
623,605000.0,2,1.75,1760,5000,1.0,4,7,1927,47.682,-122.372
624,325000.0,3,1.0,990,6750,1.0,4,6,1947,47.7125,-122.331
625,289500.0,3,1.0,960,6400,1.0,4,6,1944,47.496,-122.239
626,559950.0,3,2.5,1660,1458,3.0,3,9,2014,47.5876,-122.309
628,543500.0,3,2.25,1270,2790,1.0,3,7,1970,47.6581,-122.396
629,480000.0,4,2.25,3250,34293,2.0,4,9,1983,47.3496,-122.094
630,218000.0,3,1.0,960,9633,1.0,5,6,1982,47.1951,-122.001
632,426700.0,3,1.75,2080,7700,1.0,5,7,1968,47.5375,-122.178
634,542000.0,2,1.0,890,3060,1.0,3,7,1910,47.6663,-122.326
635,415000.0,3,1.75,1070,8000,1.0,3,7,1977,47.6978,-122.13
636,214000.0,3,1.0,1200,8316,1.0,4,6,1953,47.3221,-122.215
637,245000.0,3,1.5,1360,8910,2.0,5,7,1949,47.4488,-122.275
638,314500.0,3,2.0,2050,13303,1.0,3,8,1993,47.2681,-122.31
639,1120000.0,3,1.5,3000,5750,2.0,5,9,1924,47.5821,-122.39
640,378000.0,2,2.0,1300,3850,1.0,3,7,1963,47.5395,-122.39
641,305000.0,4,2.5,2250,9091,1.0,3,7,1982,47.336,-122.269
642,595000.0,5,2.75,3740,6750,1.0,4,8,1978,47.7679,-122.261
644,430000.0,3,2.5,2360,6699,2.0,3,7,2003,47.5317,-121.853
645,240000.0,3,1.75,1760,6500,1.0,3,7,1987,47.3647,-122.05
646,545000.0,3,1.75,1680,6200,1.5,3,7,1916,47.5338,-122.384
647,530000.0,3,1.75,1320,2500,1.0,3,7,1918,47.6681,-122.305
648,157000.0,1,1.0,870,26326,1.0,3,6,1939,47.4152,-122.3
649,425000.0,4,1.0,1260,7645,1.5,3,6,1925,47.5044,-122.35
650,220000.0,3,1.0,1000,6020,1.0,3,6,1944,47.4793,-122.346
651,521000.0,4,1.75,2020,36400,1.0,4,8,1976,47.7627,-122.076
653,597500.0,3,2.0,2150,5400,1.5,4,7,1911,47.555,-122.379
654,337000.0,3,2.5,1470,3976,2.0,3,7,1999,47.526,-121.826
657,495000.0,3,1.0,990,6000,1.0,3,6,1943,47.6718,-122.267
658,748000.0,4,3.5,2770,3330,2.0,3,8,2001,47.6327,-122.109
659,888000.0,3,1.5,1250,8710,1.0,4,7,1953,47.6245,-122.198
660,269900.0,3,1.75,1140,22267,1.0,3,7,1986,47.4761,-121.758
661,496500.0,4,2.5,2250,14440,1.0,3,7,1967,47.5221,-122.045
662,475000.0,3,2.5,1640,5097,2.0,3,7,1969,47.7522,-122.278
663,312000.0,3,1.5,1255,1374,3.0,3,7,2004,47.7145,-122.311
664,323000.0,3,1.0,1290,12231,1.0,3,7,1976,47.7404,-122.11
665,331000.0,3,1.75,1300,9079,1.0,3,7,1986,47.4834,-122.159
666,306000.0,3,1.5,1220,1086,3.0,3,8,2007,47.7049,-122.353
667,655000.0,4,2.5,2630,4000,3.0,3,8,2002,47.6915,-122.381
668,290000.0,3,1.5,1950,15954,1.0,4,8,1959,47.336,-122.319
669,1250000.0,4,3.25,3160,5000,2.0,5,9,1965,47.6597,-122.274
670,460000.0,3,1.75,1550,4708,1.0,4,7,1949,47.6759,-122.286
671,435000.0,4,2.5,1700,6380,1.0,4,7,1940,47.6988,-122.319
672,664000.0,4,2.75,2510,11880,1.0,5,8,1978,47.5427,-122.181
674,385000.0,3,1.75,1800,18000,1.0,3,8,1968,47.4406,-122.146
675,497000.0,3,2.25,1870,9315,1.0,3,7,1975,47.705,-122.202
676,280000.0,2,1.0,1010,3000,1.0,4,7,1925,47.4965,-121.785
677,188000.0,2,1.5,1120,17487,1.0,3,6,1924,47.5024,-122.271
679,1145000.0,4,3.5,4370,18361,2.0,3,11,2001,47.544,-121.872
680,222000.0,3,2.0,1440,7187,1.0,4,7,1981,47.291,-122.368
681,799000.0,4,3.0,2580,209523,2.0,3,8,1984,47.6932,-122.006
682,609900.0,4,2.5,3190,7399,2.0,3,10,2006,47.3558,-122.004
683,413000.0,4,3.5,2380,5809,2.0,4,7,1995,47.5536,-122.359
684,400000.0,4,1.0,1420,4875,1.5,3,7,1930,47.6942,-122.321
685,802541.0,5,2.75,2990,6768,2.0,3,9,2014,47.5462,-122.182
686,320000.0,3,2.5,2680,7757,2.0,3,8,1990,47.2918,-122.346
687,507000.0,4,2.5,2730,7649,2.0,3,7,2006,47.5441,-121.882
688,387500.0,3,1.0,1220,8329,1.0,3,6,1946,47.6982,-122.298
689,396000.0,3,1.0,1500,12616,1.0,3,7,1967,47.7415,-122.101
691,1484900.0,5,2.5,4570,19252,2.0,5,10,1965,47.5553,-122.22
692,359900.0,4,2.25,2470,7698,2.0,3,8,1983,47.4406,-122.141
693,410000.0,2,1.0,800,4342,1.0,3,6,1927,47.6997,-122.316
694,690000.0,4,2.5,2900,23488,2.0,3,9,1992,47.6726,-122.03
695,245000.0,3,2.0,1410,5760,1.0,3,7,1985,47.3702,-122.185
697,268000.0,4,1.75,1680,9966,1.0,3,7,1977,47.3923,-122.311
698,225000.0,3,1.75,1760,26055,1.0,3,7,1979,47.3664,-122.1
699,980000.0,4,2.25,2240,11034,2.0,3,8,1976,47.5894,-122.195
701,195000.0,2,1.0,820,5100,1.0,3,6,1953,47.5156,-122.262
702,480000.0,4,2.0,2180,10575,1.0,2,6,1950,47.589,-122.177
703,485000.0,4,2.0,1400,3600,1.0,3,7,1900,47.6385,-122.37
704,130000.0,2,1.0,880,9000,1.0,3,5,1928,47.4672,-122.291
706,440000.0,3,1.75,1530,7245,1.0,4,7,1984,47.731,-122.191
708,310000.0,3,1.75,1490,7150,1.0,5,6,1967,47.5015,-122.124
710,390000.0,4,2.5,2340,8548,2.0,3,8,1993,47.4206,-122.183
711,243000.0,3,1.75,1450,12125,1.0,4,7,1981,47.3575,-122.28
712,639000.0,4,2.5,2210,9875,2.0,3,9,1990,47.6285,-122.025
713,215000.0,4,1.0,1130,7400,1.0,4,7,1969,47.3437,-122.316
714,405000.0,5,1.75,1550,10500,1.0,3,7,1961,47.7573,-122.22
715,250000.0,4,1.75,1710,7140,1.0,5,7,1968,47.3745,-122.275
716,405500.0,3,1.5,1010,8108,1.0,5,7,1954,47.7359,-122.309
719,267000.0,3,2.0,1300,9644,1.0,3,7,1994,47.3131,-121.998
720,289950.0,3,2.5,1670,6186,2.0,3,7,2002,47.3668,-122.031
721,565000.0,2,1.0,960,4080,1.0,5,7,1911,47.6893,-122.349
722,1578000.0,4,3.25,4670,51836,2.0,4,12,1988,47.635,-122.164
723,636000.0,3,2.5,2140,2770,2.0,3,8,2007,47.6664,-122.131
724,350000.0,5,3.0,2520,5500,1.0,3,8,2004,47.4938,-122.255
725,320000.0,3,1.5,1650,9380,1.0,5,7,1978,47.4525,-122.162
726,210000.0,2,1.75,1440,5680,1.0,4,8,1978,47.3825,-122.319
727,245000.0,2,1.0,1050,5900,1.0,3,7,1950,47.5326,-122.376
728,328000.0,3,1.75,1470,7650,1.0,3,7,1983,47.4818,-122.161
729,985000.0,4,2.25,4230,37769,2.0,3,11,1989,47.7287,-122.077
731,315000.0,3,2.25,1540,17424,2.0,3,7,1992,47.4429,-121.759
732,403000.0,3,2.75,2090,8354,2.0,3,8,2012,47.7336,-121.965
733,550000.0,3,2.0,2380,17950,2.0,4,8,1934,47.7591,-122.28
734,347500.0,4,2.5,2156,3562,2.0,3,9,2012,47.3591,-122.201
735,365000.0,4,2.25,2070,8893,2.0,4,8,1986,47.4388,-122.162
736,588000.0,3,1.0,1910,8167,1.0,4,8,1951,47.7004,-122.368
737,605000.0,3,1.75,1920,7400,1.0,4,8,1977,47.5633,-122.131
738,1300000.0,3,3.25,3400,5979,2.0,4,9,1937,47.6585,-122.273
739,233000.0,3,2.0,1400,9177,1.0,3,7,1974,47.3415,-122.272
740,360000.0,4,2.5,2210,17715,2.0,3,8,1997,47.3818,-122.2
741,459000.0,2,1.75,1170,4887,1.0,3,6,1929,47.695,-122.366
742,740000.0,3,2.0,2100,72745,1.0,4,9,1995,47.7479,-122.062
743,305000.0,3,1.0,1160,9750,1.0,3,7,1967,47.7422,-122.073
744,395000.0,3,1.0,1500,4000,1.0,3,6,1925,47.6921,-122.38
745,560000.0,4,2.5,2940,6000,2.0,3,8,2000,47.7533,-122.198
747,449950.0,3,2.5,2170,4912,2.0,3,7,2003,47.7767,-122.239
749,435000.0,4,1.5,1510,6460,1.0,3,7,1970,47.7121,-122.214
750,329999.0,3,1.0,1150,6908,1.0,3,6,1952,47.7447,-122.313
752,447000.0,3,1.0,1370,6001,1.0,5,7,1944,47.5646,-122.317
753,699800.0,2,2.5,2380,6600,1.0,3,8,2010,47.717,-122.02
755,316500.0,3,1.75,1600,14250,1.0,3,7,1979,47.3272,-122.355
758,856600.0,4,2.25,2400,13430,1.0,4,9,1964,47.5987,-122.178
759,405600.0,5,1.5,2830,4000,2.5,4,8,1918,47.5132,-122.262
760,565000.0,4,2.5,2440,22594,2.0,3,8,1996,47.6333,-121.97
761,400000.0,3,2.25,1190,1149,2.0,3,8,2008,47.5818,-122.387
762,330000.0,3,2.0,1400,218252,1.0,3,7,1997,47.7576,-121.934
763,374950.0,4,2.75,2730,4683,2.0,3,7,2005,47.3608,-122.043
764,405300.0,3,2.75,2390,7939,1.0,5,7,1983,47.4987,-122.166
765,560000.0,3,2.25,2060,31400,2.0,3,8,1984,47.6216,-122.056
766,824000.0,4,2.25,2490,9864,1.0,4,8,1961,47.6051,-122.195
767,260000.0,3,1.75,1100,10968,1.0,5,7,1984,47.363,-122.08
768,760000.0,4,2.5,2430,6099,1.0,5,8,1965,47.6777,-122.287
769,405000.0,3,2.5,3170,12750,2.0,3,10,1995,47.3384,-122.336
770,429900.0,4,2.5,2640,8625,2.0,3,8,1987,47.4598,-122.15
771,341500.0,3,1.5,1130,7223,1.0,4,7,1961,47.5089,-122.189
772,465250.0,5,2.0,1940,7642,1.5,3,7,1957,47.7751,-122.38
774,390000.0,3,1.0,1200,10800,1.0,4,7,1955,47.5771,-122.144
775,420000.0,3,2.25,2000,8030,1.0,4,8,1963,47.6188,-122.114
776,269950.0,3,2.5,1890,4838,2.0,3,8,2002,47.4802,-122.279
777,493000.0,4,2.0,1910,2874,1.0,3,7,1910,47.6101,-122.295
778,370000.0,4,2.5,2710,5880,2.0,3,9,1998,47.3314,-122.172
780,305000.0,3,1.0,1250,23680,1.0,5,7,1967,47.475,-122.11
781,400000.0,3,1.75,1590,8219,1.5,5,6,1938,47.7146,-122.217
782,320000.0,3,1.5,1240,1221,2.0,3,8,2009,47.7073,-122.356
783,715000.0,4,1.0,2000,4800,2.0,4,7,1911,47.6583,-122.351
784,650000.0,6,2.75,3610,10003,1.5,4,8,1966,47.6261,-122.125
785,218000.0,5,1.75,1930,8040,1.0,4,8,1966,47.3109,-122.376
786,500000.0,2,1.0,1280,5400,1.0,3,7,1964,47.6949,-122.371
787,460000.0,4,2.0,2090,40419,1.0,4,7,1984,47.4691,-121.993
788,232500.0,3,1.5,1940,9887,1.0,4,7,1969,47.3289,-122.327
789,408200.0,3,2.5,1800,5761,2.0,4,7,1990,47.5293,-122.363
790,522000.0,3,1.75,1730,8400,1.0,4,7,1980,47.6792,-122.115
791,675000.0,4,2.5,2810,11120,2.0,3,9,1982,47.6337,-122.044
793,249950.0,4,1.0,1330,7980,1.5,3,6,1952,47.492,-122.333
794,210000.0,2,1.0,750,34133,1.0,3,6,1950,47.4781,-122.294
795,429950.0,4,1.0,1760,7216,1.0,3,7,1947,47.7041,-122.355
796,737500.0,4,2.5,3200,36276,2.0,3,9,1993,47.6304,-121.994
797,710000.0,4,2.0,1740,9000,1.0,5,8,1958,47.6815,-122.198
798,470000.0,3,2.5,2100,4700,2.0,3,8,1999,47.5341,-121.867
799,1100000.0,4,3.5,4270,40097,1.0,4,12,1993,47.7354,-122.078
800,650000.0,3,2.0,1340,2720,1.5,3,7,1913,47.6518,-122.335
802,422120.0,3,2.5,1630,4534,2.0,3,8,1987,47.7148,-122.205
803,625000.0,5,2.5,2990,15085,2.0,3,9,2007,47.746,-122.218
804,385200.0,4,1.0,1550,7740,1.5,3,6,1954,47.5222,-122.375
805,500000.0,3,2.25,1690,4964,2.0,3,8,1989,47.5756,-122.01
