,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,_Entire home/apt,_Private room,_Shared room
356,40.74893,-73.99544,4.875197323201151,30,19,0.19,1,189,1,0,0
357,40.794059999999995,-73.94102,4.189654742026425,7,131,1.31,2,0,0,0,1
358,40.68795,-73.97332,4.820281565605037,30,15,0.15,1,189,1,0,0
359,40.85295,-73.93361,4.219507705176107,2,136,1.37,1,296,0,1,0
360,40.72413,-73.76133,3.9318256327243257,1,43,0.45,1,88,0,1,0
361,40.66918,-73.99186999999999,4.875197323201151,7,98,0.99,1,35,1,0,0
362,40.71125,-73.95613,4.61512051684126,3,31,0.31,1,0,0,1,0
363,40.785579999999996,-73.9696,5.3612921657094255,21,45,0.46,1,35,1,0,0
364,40.71577,-73.96053,5.25227342804663,3,124,1.76,1,359,1,0,0
365,40.738609999999994,-73.95485,6.396929655216146,3,9,0.09,28,60,0,1,0
366,40.725770000000004,-73.98745,5.521460917862246,5,166,1.68,2,365,1,0,0
367,40.58615,-73.81245,4.2626798770413155,27,13,0.13,1,335,0,1,0
368,40.67086,-73.94872,4.61512051684126,30,15,0.16,5,282,1,0,0
369,40.827729999999995,-73.95231,4.110873864173311,3,380,3.83,2,247,0,1,0
370,40.68505,-73.95684,4.912654885736052,2,86,0.87,1,102,1,0,0
371,40.72911,-73.95493,5.170483995038151,3,248,2.53,3,274,1,0,0
372,40.77944,-73.98567,4.795790545596741,5,49,0.56,1,201,1,0,0
373,40.74503,-73.98876,5.135798437050262,18,54,0.57,1,98,1,0,0
374,40.67539,-73.96093,5.111987788356544,7,3,0.03,1,157,1,0,0
375,40.8054,-73.95189,4.51085950651685,1,1,0.02,1,0,0,1,0
376,40.784909999999996,-73.9508,5.420534999272286,2,56,0.57,1,312,1,0,0
377,40.69088,-73.97306999999999,4.564348191467836,2,163,1.66,2,331,0,1,0
378,40.67555,-73.95057,4.02535169073515,2,247,2.51,2,275,0,1,0
379,40.75835,-73.99193000000001,4.454347296253507,10,116,1.17,1,174,0,1,0
380,40.66527,-73.9886,5.298317366548036,14,27,0.28,2,223,1,0,0
381,40.71895,-73.99434000000001,5.356586274672012,1,52,0.6,3,361,1,0,0
382,40.755790000000005,-73.96699,4.983606621708336,6,39,0.4,1,0,1,0,0
383,40.82399,-73.95328,4.189654742026425,14,35,0.35,1,283,0,1,0
384,40.818220000000004,-73.94095,4.605170185988092,1,320,3.23,1,220,1,0,0
385,40.764340000000004,-73.92132,4.709530201312334,4,30,0.32,1,363,1,0,0
386,40.67705,-73.94925,4.394449154672439,3,225,2.27,4,315,1,0,0
387,40.69263,-73.99438,5.017279836814924,30,95,0.96,1,281,1,0,0
388,40.68448,-73.92747,4.709530201312334,4,70,0.75,1,283,1,0,0
389,40.74412,-74.00208,5.673323267171493,2,35,0.36,1,20,0,1,0
391,40.70665,-73.94060999999999,5.25227342804663,4,50,0.51,1,331,1,0,0
392,40.72063,-73.95952,5.303304908059076,2,29,0.31,1,36,1,0,0
393,40.67644,-73.98082,5.111987788356544,2,23,0.23,2,7,1,0,0
394,40.804809999999996,-73.94794,4.709530201312334,2,142,1.44,2,301,1,0,0
395,40.72533,-73.99143000000001,5.981414211254481,2,70,0.73,1,170,1,0,0
396,40.68569,-73.93038,4.605170185988092,2,38,0.54,2,307,0,1,0
397,40.64302,-73.97255,3.6888794541139363,1,82,0.94,2,365,0,1,0
398,40.72939,-73.98857,5.247024072160486,2,403,4.1,3,201,1,0,0
399,40.79918,-73.96607,4.454347296253507,1,3,0.03,1,0,0,1,0
400,40.668620000000004,-73.9926,5.564520407322694,30,3,0.03,1,316,1,0,0
401,40.81333,-73.94453,4.812184355372417,1,116,1.18,5,271,1,0,0
402,40.72473,-73.95199000000001,5.111987788356544,2,175,1.79,1,139,1,0,0
403,40.70925,-73.85262,4.584967478670572,3,28,1.21,3,209,1,0,0
404,40.73215,-74.00922,5.14166355650266,4,24,0.25,1,0,1,0,0
405,40.711090000000006,-73.94332,4.836281906951478,2,15,0.15,1,0,1,0,0
406,40.7463,-73.97926,4.875197323201151,4,105,1.07,1,193,0,1,0
407,40.71823,-73.95849,5.420534999272286,10,22,0.38,1,52,1,0,0
408,40.650999999999996,-73.94886,3.9318256327243257,2,263,2.69,2,136,0,1,0
409,40.68626,-73.97598,5.14166355650266,3,86,0.91,2,286,1,0,0
410,40.74488,-74.001,4.890349128221754,4,10,0.1,1,0,1,0,0
411,40.676320000000004,-73.97616,5.5254529391317835,7,18,0.21,1,18,1,0,0
412,40.722120000000004,-73.94254000000001,4.955827057601261,5,8,0.21,1,9,1,0,0
413,40.67456,-73.95151,4.174387269895637,20,70,0.73,1,3,1,0,0
414,40.71363,-73.96019,5.521460917862246,3,150,1.55,1,277,1,0,0
415,40.6755,-73.95878,4.382026634673881,2,115,1.18,1,0,0,1,0
416,40.72274,-73.97581,5.225746673713202,2,69,0.71,1,233,1,0,0
417,40.6858,-73.9828,4.795790545596741,3,232,2.41,1,221,1,0,0
418,40.67535,-73.97654,6.206575926724928,1,35,0.41,1,355,1,0,0
419,40.72255,-73.99346,5.929589143389895,3,18,0.21,1,0,1,0,0
420,40.72094,-73.99706,5.170483995038151,3,68,0.69,1,277,1,0,0
421,40.72485,-73.97813000000001,5.017279836814924,4,22,0.23,1,0,1,0,0
422,40.80473,-73.9532,5.560681631015528,8,17,0.17,1,343,1,0,0
423,40.72217,-73.98419,4.574710978503383,1,34,0.58,1,0,0,1,0
424,40.719429999999996,-73.9565,4.983606621708336,7,8,0.08,1,0,1,0,0
426,40.792640000000006,-73.97294000000001,4.564348191467836,5,2,0.08,1,0,1,0,0
427,40.65749,-73.97675,5.5254529391317835,4,52,0.72,1,188,1,0,0
428,40.80474,-73.94688000000001,5.69035945432406,2,74,0.76,2,264,1,0,0
429,40.72831,-74.00177,5.170483995038151,3,18,0.19,1,0,1,0,0
430,40.71541,-73.94144,6.113682179832232,2,72,0.86,1,331,1,0,0
431,40.79765,-73.96245,5.111987788356544,2,191,2.18,1,236,1,0,0
433,40.89747,-73.8639,4.356708826689592,1,197,2.49,1,309,1,0,0
434,40.720079999999996,-73.98404000000001,5.5254529391317835,4,19,0.2,1,0,1,0,0
435,40.75725,-73.91098000000001,4.867534450455582,1,414,4.34,1,245,1,0,0
436,40.7102,-73.94495,4.59511985013459,2,8,0.09,4,0,0,1,0
438,40.72674,-73.9782,4.564348191467836,7,25,0.3,1,359,0,1,0
439,40.81156,-73.94570999999999,4.02535169073515,3,119,1.22,5,333,0,1,0
440,40.804970000000004,-73.95016,5.707110264748875,2,203,2.14,3,258,1,0,0
441,40.7385,-73.91806,3.7612001156935624,40,53,0.55,3,236,0,1,0
442,40.72937,-73.95671,4.836281906951478,2,104,1.09,1,22,1,0,0
443,40.72587,-73.98438,5.170483995038151,3,175,1.8,1,236,0,1,0
444,40.824259999999995,-73.9463,4.330733340286331,3,38,0.42,3,365,0,1,0
445,40.71624,-73.96271999999999,5.545177444479562,45,39,0.5,1,89,1,0,0
446,40.68101,-73.94081,4.290459441148391,31,88,0.91,1,164,1,0,0
447,40.686690000000006,-73.91989000000001,5.111987788356544,1,27,0.28,4,311,0,1,0
448,40.715340000000005,-73.95914,5.111987788356544,5,117,1.28,1,23,1,0,0
449,40.68288,-73.96024,4.330733340286331,3,43,0.44,2,365,0,1,0
450,40.72489,-73.95494000000001,4.875197323201151,5,4,0.05,1,0,1,0,0
451,40.70867,-73.94284,4.941642422609304,2,385,4.0,1,222,1,0,0
452,40.679629999999996,-73.93908,4.48863636973214,1,64,0.68,3,238,0,1,0
453,40.6798,-73.93908,4.394449154672439,1,39,0.41,3,218,0,1,0
454,40.74346,-73.99882,5.017279836814924,2,37,1.79,1,0,0,1,0
455,40.77724,-73.98109000000001,5.303304908059076,3,10,0.12,1,0,1,0,0
456,40.72972,-73.97995,5.303304908059076,2,103,1.08,1,235,1,0,0
457,40.74102,-73.91681,3.7612001156935624,40,41,0.43,3,246,0,1,0
458,40.71309,-73.94128,4.51085950651685,6,3,0.03,1,0,0,1,0
459,40.83096,-73.94633,5.69035945432406,3,227,2.33,1,247,1,0,0
460,40.713229999999996,-73.95745,6.111467339502679,5,37,0.79,1,15,1,0,0
461,40.67212,-73.9506,4.875197323201151,2,29,0.35,1,119,1,0,0
462,40.710229999999996,-73.96665,4.499809670330265,3,205,2.31,3,0,0,1,0
463,40.80523,-73.95139,5.293304824724492,5,42,0.44,2,234,1,0,0
464,40.72636,-73.98917,4.605170185988092,2,280,2.92,3,257,1,0,0
465,40.72185,-73.93956,3.8501476017100584,4,86,0.89,3,350,0,1,0
466,40.72351,-73.99683,4.948759890378168,2,54,0.56,1,221,0,1,0
467,40.6809,-73.99233000000001,6.2166061010848646,7,7,0.07,1,0,1,0,0
468,40.80525,-73.95916,4.330733340286331,5,57,0.59,2,201,0,1,0
469,40.74,-73.91901,3.5263605246161616,44,31,0.32,3,161,0,1,0
470,40.800059999999995,-73.96049000000001,5.5254529391317835,31,188,1.94,1,259,1,0,0
471,40.70283,-73.92130999999999,4.110873864173311,3,480,6.7,1,0,0,1,0
472,40.84468,-73.94303000000001,4.330733340286331,2,34,0.35,1,222,0,1,0
473,40.682520000000004,-73.99619,5.860786223465865,5,6,0.06,1,0,1,0,0
474,40.74342,-73.99483000000001,5.327876168789581,9,3,0.04,2,76,1,0,0
475,40.67853,-73.98089,5.393627546352362,5,2,0.03,1,0,1,0,0
476,40.6788,-73.97643000000001,4.110873864173311,1,20,0.21,6,258,0,1,0
477,40.778859999999995,-73.98042,5.225746673713202,2,129,1.33,1,14,1,0,0
478,40.72578,-73.97879,5.25227342804663,3,147,1.6,1,27,1,0,0
479,40.66085,-73.98536999999999,4.663439094112067,28,101,1.06,1,167,1,0,0
480,40.80113,-73.94503,5.5254529391317835,2,11,0.12,2,68,1,0,0
481,40.78569,-73.97581,5.170483995038151,65,11,0.12,1,358,1,0,0
482,40.82411,-73.94934,4.189654742026425,2,41,0.43,2,59,0,1,0
483,40.681309999999996,-73.95331999999999,4.330733340286331,2,87,1.09,1,0,1,0,0
484,40.858109999999996,-73.90675,3.6375861597263857,4,117,1.21,1,232,0,1,0
485,40.70667,-73.96524000000001,4.454347296253507,2,86,0.89,2,15,1,0,0
487,40.7932,-73.94006999999999,4.382026634673881,2,15,0.16,1,0,1,0,0
488,40.68768,-73.97610999999999,4.454347296253507,2,35,0.55,2,161,0,1,0
489,40.802240000000005,-73.94558,5.14166355650266,2,17,0.18,2,88,0,1,0
490,40.714729999999996,-73.98841999999999,4.7535901911063645,3,3,0.04,2,337,0,1,0
491,40.80518,-73.95359,4.499809670330265,5,43,0.47,2,247,0,1,0
492,40.80827,-73.95329,3.912023005428146,3,168,4.6,1,248,0,0,1
493,40.729009999999995,-73.95812,4.5217885770490405,3,241,2.49,1,287,0,1,0
494,40.734759999999994,-73.98451999999999,5.993961427306569,2,105,1.13,1,304,1,0,0
495,40.69055,-73.92357,5.017279836814924,2,11,0.46,1,0,1,0,0
496,40.7735,-73.98697,7.601402334583733,30,30,0.33,11,0,1,0,0
497,40.67505,-73.95969000000001,4.584967478670572,3,31,0.32,1,193,1,0,0
498,40.72974,-73.98201,4.61512051684126,4,49,0.51,2,43,0,1,0
499,40.70925,-73.95425,5.19295685089021,4,23,0.24,1,25,1,0,0
500,40.72315,-73.95226,6.2166061010848646,2,20,0.21,2,127,1,0,0
501,40.73939,-73.99611999999999,6.063785208687608,10,18,0.9,1,0,1,0,0
502,40.74112,-73.97686,5.247024072160486,6,90,0.95,1,303,1,0,0
503,40.72019,-73.98217,4.795790545596741,2,99,1.04,1,345,0,1,0
504,40.72133,-73.99665999999999,5.707110264748875,1,6,0.06,3,115,1,0,0
505,40.75744,-73.92163000000001,4.68213122712422,30,21,0.22,8,200,1,0,0
506,40.75695,-73.9202,4.564348191467836,30,24,0.26,8,271,1,0,0
507,40.8296,-73.94651,5.298317366548036,2,111,1.17,1,12,1,0,0
508,40.79056,-73.9468,4.795790545596741,2,86,0.91,1,268,1,0,0
509,40.736309999999996,-73.99977,5.298317366548036,15,66,0.69,2,89,1,0,0
510,40.86466,-73.85709,4.836281906951478,2,271,2.84,2,347,1,0,0
511,40.71312,-73.96199,4.2626798770413155,2,227,2.4,1,37,0,1,0
512,40.71297,-73.94336,4.330733340286331,4,80,1.55,1,0,0,1,0
513,40.737120000000004,-74.00166,4.61512051684126,30,5,0.07,1,359,0,1,0
514,40.69242,-73.95097,4.605170185988092,2,187,1.97,2,287,1,0,0
515,40.738620000000004,-73.99758,5.5254529391317835,1,2,0.02,1,0,1,0,0
516,40.7158,-73.95803000000001,5.860786223465865,6,1,0.02,1,233,1,0,0
517,40.68262,-73.97299,5.14166355650266,3,67,0.7,1,129,1,0,0
518,40.73217,-73.98801,5.111987788356544,1,63,0.68,1,0,1,0,0
519,40.76311,-73.99388,4.605170185988092,1,89,1.0,1,353,0,1,0
520,40.74695,-74.00454,5.545177444479562,4,1,0.02,1,365,0,1,0
521,40.67497,-73.87305,5.135798437050262,3,177,1.86,1,297,1,0,0
522,40.66788,-73.94813,4.605170185988092,4,90,0.94,1,56,1,0,0
523,40.76684,-73.95944,5.135798437050262,7,39,0.41,1,44,1,0,0
524,40.68967,-73.95445,5.081404364984463,3,42,0.44,1,355,1,0,0
525,40.67946,-73.96500999999999,5.375278407684165,3,33,0.35,1,156,1,0,0
526,40.66944,-73.98083000000001,4.875197323201151,3,179,2.02,1,273,1,0,0
527,40.72566,-73.97748,4.709530201312334,3,81,0.85,2,274,0,1,0
528,40.7709,-73.99181,5.017279836814924,28,43,0.45,2,258,0,1,0
529,40.719429999999996,-73.95958,4.189654742026425,30,52,0.54,1,276,0,1,0
530,40.742490000000004,-73.92466,4.330733340286331,2,160,1.68,1,65,0,1,0
531,40.74033,-74.00024,5.0106352940962555,6,23,0.27,2,0,1,0,0
532,40.7969,-73.96128,4.499809670330265,6,35,0.37,1,180,0,1,0
533,40.83403,-73.94553,3.9318256327243257,1,225,2.35,1,343,0,1,0
534,40.65513,-73.95640999999999,3.784189633918261,1,401,6.62,2,43,0,1,0
535,40.65589,-73.95539000000001,3.7612001156935624,1,72,0.84,2,96,0,1,0
536,40.70275,-73.94501,4.454347296253507,1,46,0.97,1,59,0,1,0
537,40.68897,-73.93569000000001,4.941642422609304,3,83,1.19,1,255,1,0,0
538,40.67617,-73.98136,4.663439094112067,1,211,2.21,2,252,0,1,0
539,40.67595,-73.98053,5.583496308781699,5,15,0.16,1,0,1,0,0
540,40.76415,-73.99067,5.0106352940962555,1,122,1.29,1,20,1,0,0
541,40.83127,-73.94718,4.23410650459726,2,295,3.9,2,188,0,1,0
542,40.68497,-73.95591999999999,4.605170185988092,3,207,2.18,1,304,1,0,0
543,40.82922,-73.94174,4.330733340286331,3,50,0.65,2,38,0,1,0
544,40.71137,-73.94362,4.61512051684126,2,273,2.85,1,254,0,1,0
546,40.73089,-73.98195,5.081404364984463,30,25,0.26,1,46,1,0,0
547,40.6755,-73.97859,5.25227342804663,4,105,1.62,1,328,1,0,0
548,40.68812,-73.94934,4.219507705176107,4,72,0.76,3,0,0,1,0
549,40.7694,-73.9572,5.25227342804663,1,8,0.08,1,0,1,0,0
550,40.68634,-73.96161,5.517452896464707,2,58,0.61,6,199,1,0,0
551,40.7093,-73.9497,4.61512051684126,6,8,0.09,1,249,0,1,0
552,40.713,-73.99752,4.564348191467836,3,172,1.84,2,64,0,1,0
553,40.75895,-73.9883,5.017279836814924,1,330,7.14,1,111,0,1,0
554,40.68186,-73.94113,4.983606621708336,3,123,1.29,1,287,1,0,0
555,40.683640000000004,-73.91076,3.7376696182833684,2,55,0.59,1,286,0,1,0
556,40.71893,-73.9428,4.795790545596741,4,87,0.99,1,263,1,0,0
557,40.82802,-73.92039,3.9318256327243257,3,258,2.7,2,276,0,1,0
558,40.68765,-73.97073,5.062595033026967,2,4,0.18,1,0,1,0,0
559,40.71413,-73.96596,5.278114659230517,14,31,0.33,1,263,1,0,0
560,40.58422,-73.94079,4.2626798770413155,4,128,1.34,2,90,1,0,0
561,40.71973,-73.95581999999999,5.225746673713202,3,14,0.15,1,0,1,0,0
562,40.69025,-73.93323000000001,4.983606621708336,3,30,0.32,3,11,1,0,0
563,40.73826,-73.92458,3.9318256327243257,28,258,2.9,1,287,0,1,0
564,40.73049,-73.96115,5.225746673713202,3,228,2.39,3,1,1,0,0
565,40.72956,-73.97903000000001,5.5254529391317835,1,60,0.65,1,0,1,0,0
566,40.73854,-74.00820999999999,4.394449154672439,90,9,0.2,1,338,0,1,0
567,40.75877,-73.98863,5.442417710521793,2,179,1.88,1,44,1,0,0
568,40.67688,-73.9859,4.61512051684126,7,9,0.1,1,0,1,0,0
569,40.700509999999994,-73.92204,3.713572066704308,1,1,0.37,1,5,0,1,0
570,40.71712,-73.98898,5.303304908059076,30,25,0.49,1,0,0,1,0
571,40.60742,-74.14388000000001,4.394449154672439,2,2,0.05,1,158,0,1,0
572,40.68741,-73.95741,4.382026634673881,3,152,1.6,3,192,0,1,0
573,40.75627,-73.9211,4.564348191467836,30,24,0.25,8,358,1,0,0
574,40.798159999999996,-73.9619,5.707110264748875,2,45,0.47,3,31,1,0,0
575,40.61927,-74.0307,4.61512051684126,30,7,0.08,1,241,1,0,0
576,40.8078,-73.95208000000001,4.394449154672439,7,19,0.35,1,285,0,1,0
577,40.61922,-73.99399,4.709530201312334,1,24,0.26,1,183,1,0,0
578,40.68275,-73.96148000000001,5.153291594497779,4,8,0.09,2,189,1,0,0
579,40.71813,-73.98416,5.298317366548036,1,29,0.31,2,162,1,0,0
580,40.718920000000004,-73.98401,5.298317366548036,1,14,0.15,2,158,1,0,0
581,40.816,-73.95545,4.61512051684126,1,33,0.38,1,84,0,1,0
582,40.82748,-73.95153,4.02535169073515,4,99,1.04,1,260,0,1,0
583,40.68634,-73.95088,4.330733340286331,3,59,0.62,3,0,0,1,0
584,40.72229,-73.97901,4.990432586778736,3,142,1.5,1,166,1,0,0
586,40.72595,-73.95298000000001,4.762173934797756,29,22,0.23,1,335,1,0,0
587,40.711929999999995,-74.00816999999999,5.017279836814924,3,82,0.87,2,90,0,1,0
588,40.68012,-73.97847,4.795790545596741,2,23,0.24,6,342,0,1,0
589,40.742329999999995,-73.99865,5.298317366548036,4,32,0.34,1,28,1,0,0
590,40.674240000000005,-73.96665,5.017279836814924,5,24,0.25,1,363,1,0,0
591,40.80486,-73.95298000000001,4.248495242049359,1,59,0.63,2,86,0,1,0
592,40.80307,-73.95048,5.707110264748875,55,6,0.08,2,83,0,1,0
593,40.68653,-73.98562,5.442417710521793,4,18,0.21,1,0,1,0,0
594,40.742670000000004,-73.98569,4.836281906951478,4,3,0.03,1,0,1,0,0
595,40.687490000000004,-73.95494000000001,4.382026634673881,3,115,1.21,3,264,0,1,0
596,40.68645,-73.97538,4.875197323201151,3,154,1.63,2,305,0,1,0
597,40.68999,-73.96710999999999,5.480638923341991,1,164,1.73,11,356,0,1,0
598,40.61077,-74.06824,4.330733340286331,6,76,0.8,1,278,1,0,0
599,40.711259999999996,-73.94575999999999,5.3981627015177525,3,116,1.23,2,135,1,0,0
600,40.67855,-73.94949,4.394449154672439,3,234,2.47,4,308,1,0,0
601,40.72416,-73.9853,5.666426688112432,2,120,1.27,1,229,1,0,0
602,40.685159999999996,-73.92520999999999,4.912654885736052,4,82,0.87,1,273,1,0,0
603,40.73507,-74.00048000000001,5.420534999272286,3,13,0.15,1,83,1,0,0
604,40.71611,-73.99828000000001,4.709530201312334,30,59,0.64,1,281,0,1,0
605,40.67964,-73.93946,4.61512051684126,7,63,1.87,1,321,1,0,0
606,40.76189,-73.99,4.875197323201151,2,52,0.55,1,303,0,1,0
607,40.72645,-73.98035,4.499809670330265,1,278,2.95,3,192,0,1,0
608,40.662929999999996,-73.99833000000001,5.303304908059076,5,1,0.01,1,0,1,0,0
609,40.690459999999995,-73.95167,4.394449154672439,2,35,0.4,1,36,1,0,0
610,40.830009999999994,-73.92158,3.9318256327243257,5,235,2.49,2,271,0,1,0
611,40.792390000000005,-73.94535,4.912654885736052,28,115,1.21,2,341,1,0,0
612,40.727090000000004,-73.98274,4.51085950651685,1,109,1.15,1,333,0,1,0
613,40.72599,-74.00168000000001,5.602118820879701,5,1,0.01,1,210,0,1,0
614,40.68309,-73.94219,4.709530201312334,3,305,3.24,1,231,1,0,0
615,40.79442,-73.93433,4.983606621708336,1,102,1.52,1,308,1,0,0
616,40.76166,-73.99675,5.19295685089021,30,83,0.88,1,292,1,0,0
617,40.70163,-73.90867,4.02535169073515,1,19,0.25,1,311,0,1,0
618,40.75575,-73.96842,4.709530201312334,2,61,0.65,1,264,0,1,0
619,40.80903,-73.94197,5.786897381366708,5,89,0.94,1,153,1,0,0
620,40.74581,-73.95295,4.330733340286331,30,65,0.74,3,219,0,1,0
621,40.66414,-73.98574,5.707110264748875,1,40,0.44,1,0,1,0,0
622,40.74,-74.00381,4.875197323201151,30,80,0.86,2,332,0,1,0
623,40.753479999999996,-73.97065,5.25227342804663,30,136,1.45,1,120,1,0,0
624,40.720659999999995,-73.98506,5.303304908059076,3,100,1.06,1,191,1,0,0
625,40.717459999999996,-73.95496999999999,5.198497031265826,2,125,1.36,3,248,1,0,0
626,40.70257,-73.9847,5.860786223465865,5,40,0.5,1,67,1,0,0
628,40.73833,-73.98186,5.278114659230517,30,139,1.59,4,325,1,0,0
630,40.718920000000004,-73.99628,5.707110264748875,7,2,0.03,1,0,1,0,0
631,40.776790000000005,-73.91686999999999,4.330733340286331,28,49,0.53,1,313,1,0,0
632,40.71693,-73.98948,4.61512051684126,5,8,0.11,1,0,1,0,0
634,40.68501,-73.97019,4.454347296253507,5,124,1.32,1,69,0,1,0
635,40.66068,-73.96003,4.394449154672439,21,5,0.12,1,0,1,0,0
636,40.67722,-73.96542,4.02535169073515,1,147,1.57,1,293,0,1,0
637,40.68975,-73.96703000000001,6.0844994130751715,1,43,0.46,11,363,0,1,0
638,40.692209999999996,-73.95866,4.709530201312334,6,8,0.33,1,4,1,0,0
639,40.729690000000005,-74.00635,5.303304908059076,2,37,0.39,1,257,1,0,0
640,40.6893,-73.96602,5.634789603169249,1,120,1.28,11,362,0,1,0
641,40.70832,-73.94157,4.927253685157205,1,24,0.29,1,0,1,0,0
642,40.68016,-73.94878,5.638354669333745,3,5,0.05,1,365,1,0,0
643,40.70875,-73.95508000000001,5.298317366548036,30,242,2.59,1,102,1,0,0
644,40.85888,-73.92886,4.276666119016055,4,229,2.45,1,26,0,1,0
645,40.8679,-73.90023000000001,3.7612001156935624,2,108,1.36,2,302,0,1,0
646,40.6889,-73.95383000000001,5.198497031265826,2,181,1.92,1,280,1,0,0
647,40.75127,-73.99637,5.424950017481403,5,34,0.39,1,302,1,0,0
648,40.67607,-73.94421,4.454347296253507,3,5,0.05,1,281,0,1,0
649,40.73834,-73.9823,4.912654885736052,1,5,0.06,1,0,1,0,0
650,40.7347,-73.88065999999999,4.382026634673881,4,60,0.64,2,297,1,0,0
651,40.718759999999996,-73.98850999999999,5.043425116919247,1,238,2.59,1,246,1,0,0
652,40.73787,-73.95385,5.298317366548036,3,34,0.37,28,60,1,0,0
653,40.73066,-74.00287,6.55250788703459,3,131,1.4,4,296,1,0,0
654,40.73291,-74.00059,5.5093883366279774,4,6,0.16,1,0,1,0,0
655,40.85099,-73.92822,4.836281906951478,60,4,0.06,1,364,0,1,0
656,40.68707,-73.91918000000001,4.61512051684126,1,7,0.08,4,281,0,1,0
657,40.7184,-73.96019,5.69035945432406,5,125,3.04,1,0,1,0,0
659,40.71582,-73.99902,4.787491742782046,1,49,0.58,1,0,1,0,0
660,40.81068,-73.94288,4.836281906951478,1,11,0.12,2,365,0,1,0
662,40.73129,-73.99944,6.7464121285733745,3,107,1.15,1,249,1,0,0
663,40.71628,-73.95737,4.867534450455582,2,241,2.6,1,303,0,1,0
664,40.785579999999996,-73.9726,4.948759890378168,1,176,1.89,1,300,0,1,0
665,40.7146,-73.991,4.7535901911063645,4,151,1.63,2,323,0,1,0
666,40.79493,-73.94462,5.303304908059076,3,49,0.53,2,0,1,0,0
667,40.6623,-73.99049000000001,4.574710978503383,120,13,0.14,1,204,1,0,0
668,40.73693,-73.95284000000001,5.298317366548036,3,33,0.47,28,60,1,0,0
669,40.73641,-73.9533,5.298317366548036,3,24,0.32,28,84,1,0,0
670,40.73794,-73.95254,5.298317366548036,3,59,0.66,28,60,1,0,0
671,40.58147,-73.96726,4.248495242049359,1,2,0.04,1,303,0,1,0
672,40.797709999999995,-73.96323000000001,5.225746673713202,2,16,0.23,1,261,1,0,0
673,40.81512,-73.94691999999999,4.406719247264253,2,72,0.77,1,0,0,1,0
674,40.7373,-73.95323,5.298317366548036,3,24,0.26,28,60,1,0,0
675,40.73708,-73.95271,5.298317366548036,3,23,0.26,28,60,1,0,0
676,40.73652,-73.95236,5.298317366548036,3,43,0.47,28,60,1,0,0
677,40.73693,-73.95316,5.298317366548036,3,30,0.32,28,56,1,0,0
678,40.737840000000006,-73.95324000000001,5.298317366548036,3,39,0.44,28,84,1,0,0
679,40.736740000000005,-73.95246999999999,5.857933154483459,3,8,0.09,28,58,0,1,0
680,40.737829999999995,-73.95259,5.521460917862246,3,3,0.03,28,60,0,1,0
681,40.737140000000004,-73.95296,5.703782474656201,3,6,0.1,28,60,0,1,0
682,40.73731,-73.9545,5.19295685089021,3,4,0.05,28,81,0,1,0
683,40.74965,-73.89344,4.007333185232471,5,56,0.66,3,365,0,1,0
684,40.73793,-73.95316,6.396929655216146,3,7,0.08,28,60,0,1,0
685,40.68197,-73.96549,4.709530201312334,1,2,0.03,1,0,1,0,0
686,40.702709999999996,-73.91566,5.3981627015177525,2,178,2.69,1,297,1,0,0
687,40.7116,-73.9529,4.499809670330265,30,30,0.8,1,91,0,1,0
688,40.692409999999995,-73.94885,5.14166355650266,2,190,2.04,1,315,1,0,0
689,40.720040000000004,-73.99424,6.206575926724928,7,25,0.27,2,338,1,0,0
690,40.74511,-73.92398,4.394449154672439,10,81,0.98,2,40,1,0,0
691,40.74599,-74.00253000000001,6.634633357861686,2,7,0.08,1,361,1,0,0
692,40.68946,-73.99385,4.59511985013459,4,216,2.31,1,288,0,1,0
693,40.68226,-73.95473,4.836281906951478,30,31,0.33,1,218,1,0,0
694,40.67855,-73.8896,3.8918202981106265,90,53,0.57,2,1,0,1,0
695,40.714079999999996,-73.9489,4.174387269895637,3,247,2.65,2,117,0,1,0
696,40.68618,-73.96144,5.043425116919247,3,233,2.5,1,0,1,0,0
697,40.673790000000004,-73.98454,4.941642422609304,3,135,1.45,1,204,1,0,0
698,40.70554,-73.76637,4.330733340286331,4,20,0.23,1,0,0,1,0
699,40.74031,-74.00532,5.786897381366708,4,46,0.5,1,20,1,0,0
